"city","category","reason","business_status","name","address","source_url","google_match_name","google_match_address","google_place_id","google_maps_url","moved_place_id"
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","街口6號珈啡","台北市貴陽街二段6號","https://www.facebook.com/streetno.6cafe/","街口6號珈啡","中華路一段182號 2號樓 之 2","ChIJYZOhaKepQjQR6Ooji4DPJDk","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","八米共同工作空間 8 Meters Coworking Space","台北市大安區和平東路二段107巷23弄6號","https://www.8meterscoworking.com/","八米共同工作空間 8 Meters Coworking Space","和平東路二段107巷23弄6號","ChIJixzzZCmqQjQR_kjHT5gJadY","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","小吉市場","台北市南昌路二段111號2樓","https://www.facebook.com/auspicious.p/","小吉市場","南昌路二段111號2樓","ChIJ6UkBrHmpQjQRlkIrdslMWZg","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","南美咖啡(天母店)","台北市士林區天母西路13巷19號","https://www.facebook.com/%E5%8D%97%E7%BE%8E%E5%92%96%E5%95%A1-%E5%A4%A9%E6%AF%8D%E5%BA%97-277728839238979/","南美咖啡-天母店","天母西路13巷19號","ChIJj-NOi4euQjQR5dGy01gM16Q","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","微貳獨冊（自由咖啡ZU CAFE）","台北市大安區光復南路346巷56號","https://books.waytoread.com.tw/","微貳獨冊","光復南路346巷56號","ChIJ59ADmcirQjQRsHRP85cSJbI","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","八拾捌茶輪番所 Rinbansyo","台北市萬華區中華路一段174號","https://www.facebook.com/rinbansyo/","八拾捌茶輪番所","中華路一段174號","ChIJJZxA3gmpQjQRiVJE0xr4CJM","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","好藝時光﹒beitou times","112 台北市台北市北投區大業路727號","https://www.facebook.com/beitou.times/","好藝時光 ﹒ Beitou Times ( gallery ﹒ stage ﹒ café )","大業路727號","ChIJOfVMLhivQjQRGeyU-gwBZkc","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","BONBE COFFEE","新北市新莊區中平路380號","","標準咖啡商行｜咖啡豆批發","中平路380號","ChIJ43GhRNWnQjQR8cthjgVW4r4","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","大樹下","忠孝東路四段181巷40弄12號","https://www.facebook.com/blackyard.leathercafe/","東區大樹下飯麵食堂(原東區大樹下甜不辣)","敦化南路一段187巷75之一號號旁","ChIJFwBDSsSrQjQRMlbpxQxohJE","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","器咖啡","台北市大安區新生南路一段133-3號2樓","https://www.facebook.com/utsuwa.cafe.taipei/","器咖啡","新生南路一段133之3號寵物公園樓上2樓","ChIJXzRrJi2qQjQRyeSv9VD2z4s","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","初心者咖啡店","No. 6號民生東路三段88巷中山區台北市10491","","初心者咖啡店","民生東路三段88巷6號","ChIJj2xjfIerQjQR2NVuxfiyXz8","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","Hera Cafe","台北市大同區承德路二段一巷7號","https://m.facebook.com/heracafe.co/","Hera Cafe","承德路二段1巷7號","ChIJtVQ3jWupQjQRwmQ0IzQDQJA","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY"," 七三茶堂 7teahouse","台北市信義區忠孝東路四段553巷46弄16號","","七三茶堂7teahouse丨茶炭方®與生活應用專櫃","光復南路133號B4櫃位E103製菸工廠東向1樓 A7","ChIJoTxjI5erQjQRd2xmhRKQfuQ","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","椿咖啡","104台北市中山區民權東路一段七十巷十號","https://m.facebook.com/pages/category/Coffee-Shop/%E6%A4%BF-%E7%8F%88%E7%90%B2-338635966800794/","椿 珈琲","民權東路一段七十巷十號","ChIJiZ3lMqWpQjQRAREdCvbaNwg","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","P&C Boutique Cafe","台北市大同區赤峰街28之4號","","P&C Boutique Cafe","赤峰街28之4號","ChIJx--0R3SpQjQRa9Q9xw3w3GA","",""
