"category","reason","business_status","name","address","source_url","google_match_name","google_match_address","google_place_id","google_maps_url","moved_place_id"
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","I'M Coffee","台南市北區開元路515號","https://www.facebook.com/IMCOFFEETW/","I'M COFFEE 開元店(遷移店址)","開元路515號","ChIJF4otNO93bjQRQSPi58obLvA","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","花樓follow_coffee","台南市中西區民權路二段118號","https://www.facebook.com/%E8%8A%B1%E6%A8%93follow_coffee-1058378214308090/?ref=br_rs","花樓 follow coffee","民權路二段118號","ChIJmSpQPmJ2bjQRVCpaXJUvKWo","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","朋友的朋友咖啡店","台南市中西區建安街51巷30號","","朋友的朋友咖啡店","建安街51巷30號","ChIJ_zGotpB3bjQRADfallH8RbA","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","曼頓咖啡Manton Coffee-成大店24H","台南市小東路151號","https://www.facebook.com/MantonNCKU/?ref=br_rs","曼頓咖啡Manton Coffee-成大店","小東路151號","ChIJDxLaQep2bjQRn9nqlmNcVKs","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","咖啡森活","台南市東區東門路一段52巷3弄5號","https://www.facebook.com/coffeelife1124/","Coffee Life 咖啡森活","701臺南市東區東門路一段52巷3弄5號","ChIJY-TPj4V2bjQRluPzjCus5Nc","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","代謝俱楽部","台南市北區開元路212巷126號","https://www.facebook.com/DaixieClub/","代謝俱樂部 Daixie Club","開元路212巷126號","ChIJO7duBWF2bjQRdvi9Q4CmXII","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","窩餐廳--咖啡話語","台南市中西區友愛街261號","https://m.facebook.com/cafewhispering/?locale2=zh_TW","窩wuo餐廳","友愛街261號","ChIJeZ931Xp2bjQReEFQeBBDi44","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","吉光咖啡","台南市東區光華街229巷28弄9號","","吉光咖啡","光華街229巷28弄9號","ChIJu1W3AYV2bjQRRpCm9GdGATE","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","旺德實驗室","台南市北區公園路437巷10號","https://www.facebook.com/WLAB.10BF/","旺德實驗室（已停業","公園路437巷10號","ChIJc4b13_Z2bjQRZvYmBOqSOWE","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY"," 臺南・特有種商行","臺南市中西區正興街71號","https://www.facebook.com/RealgutsCafe.Tainan/","台南特有種商行","正興街71號","ChIJF3jg-mR2bjQRJaezTZImxw0","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","belonginn","台南市神農街80號","","BELONGINN","神農街80號","ChIJO8_9qgd3bjQRBZBYXntLNbQ","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","parkview綠帕克","台南市東區育樂街250號","","綠帕克咖啡館PARKVIEW","育樂街250號","ChIJ2Y_FXI52bjQROkirYIszRl4","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","南找咖啡","704台南市北區長榮路五段406巷28號","","南找咖啡","長榮路五段406巷28號","ChIJr9m71aN3bjQRSYfLnDbbYAw","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","奇美咖啡館","台南市東區大學路1號","https://www.facebook.com/cafechimei/","成功大學奇美樓奇美咖啡成大門市","大學路1號與長榮路三段交叉口 自強校區 奇美樓","ChIJuUOHMpN2bjQRwF_WBUzhJrg","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","塗鴉空間 書店 小酒館 - Picturesque","台南市東區大學路18巷18-1號","https://www.facebook.com/picturesquebookstore/","塗鴉空間","大學路18巷18-1號","ChIJhR26o5N2bjQRxoj1JSykbxU","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY"," 樸澍 咖啡館","台南市東區榮譽街23號","https://www.facebook.com/CafePrimitive/","樸澍","榮譽街23號","ChIJlU85jih0bjQR6JS5_kbiAvU","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","覓拾coffee","台南市東區立德2路38號","https://www.facebook.com/%E8%A6%93%E6%8B%BEcoffee-1841900586043285/","覓拾coffee","立德二路38號","ChIJs13GYCh0bjQRUGxGBXm8CBU","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","mini izzy cafe 府前店","台南市中西區府前路一段172-1號","","Mini izzy Cafe 府前店","府前路一段172-1號","ChIJ8__rwod2bjQRw8grrxMisuU","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","More Cafe,摩爾咖啡","台南市中西區赤崁街47號","https://www.facebook.com/HelloMoreCafe?ref=hl","More Cafe","赤嵌街47號","ChIJo2hCqWF2bjQRNNIl3BeBi40","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Miss Bossy Café","台南市中西區新美街185號","https://www.facebook.com/Miss-Bossy-Caf%C3%A9-400688696777876/","Miss Bossy Cafe(甜點)","新美街185號","ChIJuxTuD2F2bjQRfaBSETGziHc","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","寂寞先生 Mr.lonely Cafe & Bar","70261台灣台南市南區萬年路160巷6-3號","https://www.facebook.com/mrlonelycafe/","寂寞先生 MR.LONELY CAFE","萬年路160巷6-3號","ChIJSVni4U11bjQR69SZqPgf9EE","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","M2 coffee shop 凱旋店","701台南市東區凱旋路15號","","m2 coffee shop","凱旋路15號","ChIJs5vWVL52bjQRTryfIjD_8BA","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","慕坐會","台南市北區成功路68巷9號","","慕坐會小聚所","成功路68巷9號","ChIJR_ZI84p2bjQROTCXMQs2rIo","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","( AT ) ~Cats&Tea 茶飲輕食","台南市中西區建業街72號","","( AT ) ~Cats&Tea 茶飲輕食","建業街72號","ChIJh6O7gId2bjQRhhkT9Gh60PQ","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Quinny cafe & lounge","台南市東區長榮路一段95號","","Quinny Coffee 歐式西餐廳｜午餐｜下午茶｜晚餐｜團體聚會｜聚餐推薦｜多人聚會首選｜活動包場","長榮路一段95號2F 2F","ChIJ45UKRpt2bjQRNeTNdBco19M","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","稍後咖啡館Encore Cafe","台南市東區裕農二街六號","","稍後咖啡館 Encore Cafe","裕農二街6號","ChIJPZhlD3N3bjQR_wv9XUDCAAk","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","ours我們工作室","台南市北區開元路394巷27弄44號","","我們工作室 Our","開元路44號號","ChIJAd7W3PF2bjQRWd9wn0ZEaD0","",""
