"category","reason","business_status","name","address","source_url","google_match_name","google_match_address","google_place_id","google_maps_url","moved_place_id"
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","覓光咖啡","台中市西區台中市西區華美街101號","","饗賀輕食館The Best Brunch Restaurant-.平價早午餐","403臺中市西區華美街101號","ChIJJ6C7HdE9aTQRGcXSk53uH4s","",""
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","歐舍咖啡 ORSIR COFFEE","台中市西區五權路14號","","歐舍咖啡 台中門市","五權路14號","ChIJg4Ga9wo9aTQRnfdrA2jJJNs","",""
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","山佳伊 3+1 café","台中市西屯區玉門路80巷1號","https://www.facebook.com/3plus1cafe","Mr.Energy能量先生-台中玉門店","407臺中市西屯區玉門路80巷21弄1之1號","ChIJj6wVq_sVaTQRMaiik6AsI0g","",""
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","CoffeeEAH","台中市南屯區大墩七街493號","https://www.facebook.com/coffeeeah","力芽餐廳","大墩七街493號","ChIJqYJtP8c9aTQRnN4BLhW876g","",""
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","Q morning 手作輕食/咖啡","台中市南屯區永春東路285號","https://www.facebook.com/Q-morning-%E6%89%8B%E4%BD%9C%E8%BC%95%E9%A3%9F%E5%92%96%E5%95%A1-606423062866914/","慢所哉｜輕食·咖啡（最新動態詳IG公告）","408臺中市南屯區永春東路626號","ChIJN02h_c09aTQRwAiBPyDx-uY","",""
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","原物咖啡公益店","台中市西區華美西街一段3號","https://www.facebook.com/oxcafe.tw/","禾奕咖啡heyi coffee","華美西街一段3號","ChIJCatvbpk9aTQRn5R3-LV1QFQ","",""
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","1987廚房工作室","台中市西區五權西路一段57巷1弄5號","https://www.facebook.com/1987jam","英。老鎮玫瑰茶館 old country rose","403臺中市西區五權西路一段57巷2弄7號","ChIJgbpJb-w9aTQRp5N4qsGsIbs","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Found 找·咖啡","西區華美街348巷6號","https://www.facebook.com/foundcafes/","Found Cafe 找•咖啡","華美街348巷6號","ChIJ_5hqW5k9aTQRvMFMvL1cDAE","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Colorful Coffee 卡勒芙手感咖啡","台中市西屯區西屯路二段284-6號","https://www.facebook.com/Colorfulcafe2/","卡勒芙咖啡 Colorful Coffee","西屯路二段284-6號","ChIJkykcqhgWaTQRUsTCvXdoY5Q","",""
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","聊療貓bar共學咖啡廳","台中市大里區塗城路511號","Https://1chat.app","聊療貓Bar 療癒系身心靈咖啡廳","塗城路511號","ChIJNy2-UHM9aTQRHgLDqOHR6FY","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","石尚自然探索屋【植物園店】","台中市北區館前路一號．植物園B1","https://www.facebook.com/shishangBG/","石尚自然探索屋-科博店","館前路1號","ChIJf8c4cXg9aTQRdlwBKfnhLGE","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","LightBeam Coffee Roasters","404台中市北區興進路165號","lightbeamcoffeeroasters.com","LightBeam Espresso Bar - 2017","404臺中市北區興進路165號","ChIJgW9B-109aTQRNvcfMoPoIP0","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","露易莎","立德街","","Louisa Coffee 路易．莎咖啡(中和立德店)","235新北市中和區立德街150號","ChIJ7z7tGSyoQjQRHlLNU1UfrEk","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","盧仕 Luscoffee","台中市西區美村路一段771巷16號","https://www.facebook.com/%E7%9B%A7%E4%BB%95-LusCoffee-302070613335588/?fref=ts","盧仕咖啡LusCoffee","美村路一段771巷16號","ChIJwWGF3MQ9aTQRzjVk0P-ycM0","",""
